t2m,mu,sigma
279.34999999999997,279.8990783691406,0.7841756939888
279.54999999999995,280.57666015625,0.5991359949111938
277.84999999999997,279.9666442871094,0.6257210373878479
277.25,279.7257080078125,0.654636025428772
279.34999999999997,280.82513427734375,0.6270550489425659
277.25,279.42803955078125,0.6425668001174927
277.25,280.25048828125,0.630283772945404
276.95,279.5837707519531,0.5935629606246948
276.95,279.27227783203125,0.7338590621948242
278.75,280.3251647949219,0.7229301333427429
276.95,279.15826416015625,0.7669207453727722
278.34999999999997,280.02435302734375,0.7347943782806396
276.95,279.53765869140625,0.6662375926971436
277.04999999999995,279.35955810546875,0.6361127495765686
278.75,279.72064208984375,0.7921065092086792
276.15,278.74041748046875,0.6434212923049927
279.04999999999995,280.2284240722656,0.7675951719284058
280.84999999999997,281.3551330566406,0.6255645751953125
282.25,282.0740966796875,0.7509753704071045
281.95,281.72589111328125,0.6316750645637512
281.34999999999997,280.9423828125,0.6380530595779419
281.84999999999997,282.0295104980469,0.7048543095588684
281.45,281.1910095214844,0.5531579256057739
279.45,280.58612060546875,0.5867695212364197
280.15,281.30633544921875,0.7071576714515686
278.84999999999997,280.8282165527344,0.6814257502555847
279.45,281.14910888671875,0.7781177759170532
279.25,280.57879638671875,0.7876190543174744
280.75,281.70306396484375,0.7279257774353027
278.95,280.1311950683594,0.9192221760749817
278.54999999999995,279.66937255859375,0.8992622494697571
276.34999999999997,277.83026123046875,0.8306110501289368
276.04999999999995,278.180419921875,0.8833950161933899
278.45,279.1159362792969,0.781572699546814
277.04999999999995,278.1390075683594,0.9139755368232727
278.75,279.9126281738281,0.8985751867294312
278.45,279.6961975097656,0.743170440196991
274.84999999999997,276.2265625,1.8169364929199219
274.84999999999997,277.15216064453125,1.0100096464157104
280.75,277.99407958984375,2.630077838897705
277.04999999999995,277.332763671875,1.6596434116363525
275.04999999999995,278.45465087890625,1.1231428384780884
275.04999999999995,276.1920471191406,1.007733702659607
275.65,277.24749755859375,0.859797477722168
277.34999999999997,279.30340576171875,0.9012426137924194
277.04999999999995,277.9544982910156,0.7522780299186707
273.84999999999997,276.6940002441406,1.2311623096466064
272.95,273.9632263183594,0.8611032366752625
273.65,272.96661376953125,2.2611241340637207
272.45,273.965576171875,1.3426183462142944
