t2m,mu,sigma
278.45,280.97918701171875,1.225024700164795
278.95,281.50164794921875,1.126651406288147
277.34999999999997,280.7822570800781,1.0136492252349854
277.25,280.30902099609375,1.206243634223938
278.95,281.5633850097656,1.1495954990386963
277.65,280.71405029296875,1.1639726161956787
278.75,281.257080078125,1.170583963394165
277.75,280.40960693359375,1.3681237697601318
277.95,280.81744384765625,1.288977026939392
278.45,281.14874267578125,1.2092771530151367
276.95,280.34100341796875,1.4335110187530518
278.45,280.96954345703125,1.3983694314956665
277.65,280.435546875,1.2871263027191162
277.75,280.2579345703125,1.513447880744934
278.65,281.03509521484375,1.107301115989685
276.54999999999995,279.9726257324219,1.3927072286605835
278.84999999999997,280.96527099609375,1.182692050933838
280.95,282.02490234375,1.0281273126602173
281.34999999999997,282.1679382324219,1.1361539363861084
281.04999999999995,282.2032165527344,1.0485299825668335
279.54999999999995,281.9264221191406,0.9726098775863647
280.75,282.2654113769531,1.1650196313858032
279.75,281.9152526855469,1.0740337371826172
279.34999999999997,281.5975341796875,1.117213487625122
280.15,281.9297180175781,1.0821033716201782
279.34999999999997,281.7141418457031,1.1303855180740356
279.45,282.01287841796875,1.0527232885360718
279.04999999999995,281.5653381347656,1.1902685165405273
279.45,281.89373779296875,0.621220052242279
278.45,281.8221130371094,0.9462202191352844
277.15,279.7480163574219,0.8994239568710327
275.75,280.03216552734375,0.8789641261100769
275.34999999999997,279.83477783203125,1.2829242944717407
277.84999999999997,279.3009338378906,0.8321353793144226
275.34999999999997,280.17010498046875,1.2847954034805298
278.54999999999995,282.3197326660156,0.8423560261726379
278.54999999999995,281.2030334472656,0.8961848020553589
270.25,274.2604064941406,1.7782831192016602
273.54999999999995,280.76025390625,1.1218078136444092
279.34999999999997,282.16827392578125,1.9901233911514282
273.84999999999997,278.0445556640625,1.3246079683303833
275.45,280.8941650390625,1.1618034839630127
276.15,279.73785400390625,1.1164079904556274
275.84999999999997,280.33392333984375,1.034523367881775
276.84999999999997,280.91119384765625,1.2155416011810303
275.84999999999997,280.384765625,1.0178800821304321
273.25,279.3901062011719,1.1880722045898438
272.34999999999997,275.6531066894531,1.1311471462249756
269.95,273.2319030761719,2.687356472015381
272.04999999999995,278.19976806640625,1.5788793563842773
272.84999999999997,275.89385986328125,1.0397722721099854
274.15,276.31146240234375,1.7348312139511108
278.84999999999997,281.94757080078125,0.7965401411056519
274.45,275.59332275390625,1.683467149734497
277.54999999999995,281.82305908203125,1.4036117792129517
274.65,278.80743408203125,1.0536444187164307
276.15,280.8285827636719,1.103334665298462
